671 -3.906661 8.506903 -2.615472 6.188527 -8.076382 -1.245271 5.38188 -3.195669 0.41491 0.826635 5.250321 -0.779359 0.2917 8.851152
680 8.78893 -5.887698 -4.947533 -3.714042 -7.666556 11.478589 6.960857 -0.212856 7.788622 0.419109 8.08424 0.443227 0.505676 2.371863
690 -4.937268 6.803405 5.924796 -8.839734 -13.319147 6.454166 -0.043996 -0.876949 5.146282 3.947418 4.794617 4.72439 2.563682 -1.486361
703 7.079038 -4.131303 -6.020769 -2.988913 6.834477 -0.498149 6.411294 5.584045 -5.278379 8.516121 3.639503 -5.812525 6.832082 1.632297
718 -11.258762 6.40694 -0.791882 4.90305 -4.227876 -4.431154 1.956571 3.324845 3.101408 -1.00687 2.875801 5.971651 2.644252 6.117326
728 5.294376 -4.422793 -2.395846 -5.273611 -8.188342 10.444886 8.357505 1.210825 5.960997 0.323407 7.098098 -1.938253 2.168692 0.321793
752 7.211646 -6.338651 -6.026502 -6.621298 6.968717 -5.11305 7.555154 1.33884 4.314017 2.365581 0.23435 -2.595299 7.46715 0.075046
806 8.043568 -3.113774 -2.158273 -7.397863 6.378111 -5.399864 1.643313 3.417792 3.802705 2.837044 -0.680787 -1.650538 4.575297 2.55236
830 -5.432001 4.707759 7.209122 -12.168607 -4.877097 0.120373 1.07587 1.228043 4.017649 3.87672 7.174917 -0.302561 2.671667 5.055772
831 -1.83001 2.452531 4.73857 -0.397211 -6.977995 11.02893 3.204272 -3.225263 4.667719 -4.100914 2.199066 6.682642 1.844759 0.186636
862 2.669984 -2.204422 3.324717 -9.047867 7.714793 1.178526 -0.325595 2.087694 7.398327 0.55156 1.110348 1.044362 6.594906 -1.987605
880 2.192212 -0.359806 1.178771 -9.139886 5.517863 -9.165217 0.205082 5.075944 -5.390562 5.837008 -1.051799 -2.615854 1.767866 6.888237
895 -4.588541 5.669557 -13.121862 8.490269 2.942901 -12.143082 8.611422 8.318677 -7.385876 0.269315 1.842416 1.220108 7.979818 3.552716
917 -1.379492 2.019753 -9.524857 6.29375 -4.371648 8.264953 7.096218 3.565379 -6.44593 0.323602 4.892878 1.68696 -4.110552 2.025998
939 -5.24292 -1.311104 3.504043 2.448804 -12.330749 9.829031 2.814107 -0.332741 2.206907 -2.547258 5.483204 0.032852 -5.173134 0.841137
981 -1.822481 -3.23383 -6.876391 6.080498 -5.470441 7.507152 8.347907 1.028044 -0.725702 0.132641 1.138279 6.598396 -0.878306 0.636233
1013 -11.252502 0.214746 1.475824 4.589776 -2.988843 11.130896 3.450208 1.395474 1.258318 1.080188 1.606574 6.805996 -1.085729 0.264849
1014 -0.763378 0.676491 5.297896 -6.619601 -4.90999 5.629949 1.382557 2.0541 -1.416574 7.50972 -0.955172 6.962076 -2.46589 2.293596
1025 -7.01057 6.756255 -7.381717 1.473061 -3.220939 -3.145847 4.963837 8.940549 -6.788752 4.784107 6.554637 0.553071 7.949879 -1.906389
1052 -5.271981 6.42347 -13.012778 6.273786 -8.421869 -3.235501 5.959711 4.120845 -2.824453 -2.160509 3.870011 1.980437 5.872574 0.356325
1056 -8.220169 3.523835 -10.381386 7.503278 -9.223763 6.502356 6.837693 2.659836 -1.509529 -0.504703 -0.867496 8.625252 -2.169494 5.089815
1106 4.538574 -5.449047 -13.615533 2.489696 -3.547468 9.555953 7.027558 2.518093 -3.296031 0.672877 1.261342 6.671185 -3.082558 0.19495
1108 1.947145 -4.002251 5.308559 -5.385491 7.351259 -2.613429 4.060852 1.008333 -0.212521 8.442206 -0.509952 1.119 7.090219 -0.516607
1130 7.405373 -5.375872 -2.057979 -9.963268 7.304213 -2.935234 -5.779613 6.18453 -2.032786 6.765221 1.110047 0.752319 6.595316 1.287976
1173 7.922065 -8.455082 -5.932653 -10.436301 3.84682 -5.194012 7.674582 -0.318778 6.530629 -0.089646 0.437551 0.839828 6.74481 0.303341
1223 7.73418 -10.348506 -2.183489 -2.739289 1.164629 6.047301 6.220449 6.203705 -1.765725 9.38203 1.916583 -0.777254 -1.572485 1.634064
1244 -5.337608 6.669224 8.26719 -8.851831 -5.402217 -3.586077 1.782238 -0.104986 7.829178 1.562192 -0.201311 7.112857 1.518987 5.479019
1265 2.850646 -5.939412 -8.719703 5.527006 -3.952949 10.042802 5.576168 4.11808 -4.445029 0.302221 3.113223 8.12951 1.195619 0.860137
1279 0.697141 0.760844 -3.95936 5.822353 3.046072 -8.00585 8.562535 1.26793 1.66998 -2.442176 4.502268 -0.612732 1.121202 8.604353
1321 2.596675 -5.080355 4.909163 -5.869165 8.364448 -3.852775 3.559664 1.922078 4.748429 -0.227567 1.210958 -2.258253 3.201651 6.429339
1327 -3.558867 8.038544 6.985992 -7.5082700000000004 -8.690641 -3.22121 -2.921386 1.070016 4.951863 0.104567 4.450822 1.515207 5.751509 6.088248
1338 -3.184145 -0.068932 6.867714 -4.890166 7.162972 -3.526136 0.375741 -3.636466 6.306996 2.506198 3.299855 -3.083314 6.518961 0.135242
1354 -2.125383 -3.306694 -9.350602 8.318752 1.760092 3.842366 6.475321 3.917979 -1.341962 -0.446939 -0.361434 0.399217 4.034048 -1.628334
1376 -4.65782 1.477904 6.740211 -4.002313 4.418406 -7.98657 0.426792 -1.771477 -2.406079 6.711688 2.838241 -0.627189 6.41686 -0.515453
1480 7.92118 -5.874281 -4.726904 -6.223601 7.117644 2.612856 5.890316 -1.805013 9.150633 1.164806 0.15875 0.998789 -0.401248 3.221411
1485 -5.496475 6.67166 -12.649915 8.739789 -5.788203 -8.419114 7.178582 5.335593 -2.883152 1.381252 -1.977889 5.237357 9.064454 -0.574755
1490 0.329321 0.021888 6.08163 -5.217739 -10.096581 9.902188 3.450649 -1.52618 6.990063 -0.162232 0.909201 5.913585 -0.182785 -3.776381
1496 7.35361 -4.260211 -6.594536 -6.463514 -6.145184 8.191334 7.76188 2.214034 6.379928 -0.16724 -3.141913 7.996674 -3.557515 -5.014145
1532 -6.210252 9.36371 4.421374 -6.742708 -5.820066 0.527878 2.549672 -2.509939 6.550853 -1.908579 9.221081 -3.285225 -1.121079 8.992989
1567 5.684588 -5.100729 -1.771609 -12.702475 -6.246958 9.696574 1.519389 3.403079 2.226834 7.842289 0.050076 7.13472 2.470376 -4.496089
1598 -6.871953 8.206352 1.926948 1.41892 -1.813262 -8.268625 1.591957 1.653742 2.105324 -5.138381 6.952494 1.143154 0.55349 7.237975
1601 2.614978 1.763702 -7.917892 -5.9438 6.231381 -1.93035 7.426243 1.077752 7.471032 0.434763 2.632001 0.502575 7.10321 2.100543
1618 -3.1357 8.012254 -3.058062 6.427958 -4.43214 -6.657897 6.955969 0.207138 0.919581 -2.19103 -2.486757 5.856498 4.959238 2.997742
1621 5.884368 -5.097203 0.453033 -6.731744 5.877137 0.594998 -1.709816 1.500196 -4.740305 9.10568 0.666494 -2.855692 5.37215 -0.532969
1644 6.397149 -7.968892 -8.105368 -4.166732 6.930275 -1.836039 6.522934 2.039792 -4.778491 8.39563 0.22054 2.122393 -1.731988 6.458691
1723 -4.127583 7.212026 5.086301 -5.955908 -6.589848 -2.522608 -2.896259 0.237279 6.672536 3.686665 1.470357 7.29344 1.81379 5.291355
1730 7.295986 -5.22654 -6.304261 -8.225958 8.57062 -3.146187 6.529365 1.776281 6.758253 -1.558626 1.322909 -2.868634 7.339269 1.716617
1740 7.380054 -3.570776 -3.912817 -2.36687 -5.201424 5.698333 5.58667 3.783085 -0.298954 5.661446 -0.143477 6.760469 -1.465984 4.381966
1756 3.813568 -7.372565 3.733008 -5.140804 5.775168 -5.501533 -0.890981 -2.873098 5.584044 0.401075 2.675532 -0.732421 2.298322 7.775181
1775 6.540379 -4.763767 -5.578314 -3.783358 7.087504 -5.129297 6.163604 -2.064416 4.876796 2.414799 0.423855 -0.083873 -0.232495 7.174189
1781 -2.610777 -2.755105 -9.298705 8.509094 7.703596 -1.114229 6.780024 6.640076 1.336619 -2.050055 2.224911 0.827343 1.882474 7.046879
1821 6.872135 -7.012788 -6.942602 -2.108346 6.719627 -1.576533 6.759777 2.405343 -3.146932 7.860472 -0.688997 1.483798 9.00928 -1.955971
1841 -8.952671 7.432295 -5.406809 6.258011 -6.358453 -2.849173 8.641179 2.348246 -0.025043 1.357606 -1.156375 7.959222 -1.095678 6.595343
1873 -2.916653 8.185308 4.707855 -1.593175 -7.101622 -3.846127 -1.104934 0.430529 4.45371 -2.891241 7.854177 -0.116272 6.785307 1.177989
1891 4.518846 -3.565751 0.600833 -14.495574 -9.38416 10.040569 0.328355 -1.213819 6.848597 2.821328 7.199487 1.946077 4.392848 -3.531408
1920 -7.371894 1.858746 7.201224 -6.306032 -11.811812 7.370251 2.815198 -0.951528 3.941493 3.428572 5.716017 0.255939 3.35949 -5.700027
1963 -4.820289 5.550206 8.76092 -6.234875 -3.074615 -1.922471 -0.738378 -2.179761 8.372059 1.901078 5.051222 2.379006 -3.359811 8.986673
1992 0.111615 0.291528 6.547918 -16.691773 -6.232382 12.300152 -0.52677 -1.883174 6.874393 1.321052 1.115066 4.60603 -0.258708 -1.829328
2010 8.348622 -7.782628 -0.496001 -10.76203 6.451271 -0.334973 7.458326 -4.418974 0.52746 6.206686 -3.047857 4.703929 -1.57838 7.386585
2073 4.98627 -12.069643 -6.564296 0.489224 4.930361 2.506363 8.519588 1.071482 7.274669 -3.872784 -0.147269 2.041543 0.445381 5.047347
2076 -2.942704 7.212182 7.236918 -6.547136 -8.779522 1.013573 2.767571 -0.869327 4.432471 0.505761 1.795034 7.038339 7.65577 2.420768
2102 4.017735 -4.935569 0.92164 -9.161391 2.512171 1.246329 2.235816 1.193871 6.18263 -1.693694 4.952635 -6.385977 6.517758 0.634024
2161 -4.491697 6.573211 6.809635 -9.58518 -4.955055 -1.060315 -0.65136 -1.807307 3.340843 6.019419 7.992252 -0.531087 0.21909 7.166396
2165 -4.493725 1.074088 6.4303 -5.148241 -3.836793 7.336916 0.132396 1.344187 6.015832 -0.196543 8.432156 -0.285802 1.279929 -1.220165
2168 -4.539854 9.08235 6.046354 -7.508488 -8.394578 -4.6394 0.953856 0.046546 7.622315 3.910345 -0.308506 6.269631 5.297584 -1.653735
2206 -0.279782 -1.887114 -9.650428 2.276352 -3.438428 9.604835 8.68132 4.221951 -5.608474 -1.148947 7.821965 -2.549914 -0.807661 -4.175729
2207 2.460854 -2.67658 5.797632 -12.502327 -2.507041 9.250218 1.357148 -0.870244 2.594123 4.197419 -1.654771 6.708047 0.775919 -0.35598
2225 8.005348 -5.033103 -2.875218 -6.9207090000000004 -4.568804 11.692352 7.862145 1.098862 -2.33757 7.498901 3.796191 1.588718 -0.390923 0.925594
2242 7.998602 -5.604107 -3.564561 -7.925464 -6.620995 9.381052 7.432764 0.115146 5.241291 0.043757 -1.141661 7.977306 2.444204 -0.092921
2279 -1.003253 4.106024 6.911429 -7.960726 2.491362 -4.93414 -0.046526 0.384957 -3.264231 7.050014 -2.67766 0.506647 1.194356 6.228706
2288 0.652759 0.018782 7.171692 -11.793001 7.963168 -3.604598 1.274741 -0.45163 3.541754 1.636259 0.598715 2.550691 8.930102 0.73419
2316 -4.78674 2.838655 5.837604 -9.504096 -9.069884 2.865245 1.23823 -0.122463 7.026929 2.557748 -0.337323 6.660751 7.705372 -4.946628
2377 -3.691958 9.1349 -3.880483 5.635126 -8.309789 0.79078 6.437491 0.072481 1.486612 0.755035 1.227177 5.490873 -0.186474 7.021596
2415 -7.985874 7.947252 5.819171 -6.800763 -5.823909 -0.062384 3.697417 1.036714 0.14441 7.59995 8.855896 -0.351555 5.361546 -2.411602
2464 -5.186271 -0.825098 4.558183 4.13674 -5.532712 10.182546 -1.912834 4.567735 -4.124485 -1.428698 7.471485 0.77106 2.500757 0.490587
2471 -5.574659 -1.854834 4.955574 2.904309 -6.355554 7.114036 2.999821 -0.092574 -3.385283 -3.701031 7.037864 0.585203 -0.294162 1.817763
2486 -2.237006 -1.714125 5.847853 -7.434188 8.33672 -2.057446 0.881749 -0.945033 7.096072 0.102645 -3.401495 1.136965 1.710624 6.203421
2508 0.566649 8.651309 -5.55236 3.850108 -4.618106 -2.420261 6.517928 1.39607 0.229793 3.475003 0.595429 6.459697 3.501395 2.061338
2546 6.767932 -6.673614 -9.695974 -8.730998 -4.763763 9.492798 7.722303 5.576356 5.343904 1.334762 1.507066 4.908133 1.169984 1.212792
2606 -9.403942 1.874341 6.591229 -7.916603 5.236033 -3.429176 0.455407 3.631054 -4.914762 7.483357 -0.108381 -2.569984 9.141516 -2.712353
2609 -3.001072 7.504453 7.250403 -4.052513 -8.041427 0.031353 4.259721 1.159792 3.647883 2.623769 5.076142 0.743864 0.129369 7.612333
2620 -0.973607 -0.059757 -8.1782 5.768395 -4.500678 11.532912 5.182639 6.724959 -2.632997 -0.360376 8.99786 -0.096733 -0.661976 2.042392
2641 0.955242 -7.998454 5.426024 -5.403852 2.244605 1.006745 2.632153 -1.113051 5.715954 3.065099 3.959466 -1.229931 0.162764 5.213169
2680 4.972915 -6.062019 -9.254329 4.837776 -4.803754 9.151488 5.552798 4.436429 -2.87633 -0.8426 3.754343 5.00184 -0.289596 0.010301
2708 1.65202 0.034307 -5.671834 2.021224 6.876343 0.156084 4.319401 5.281081 -6.796598 1.704718 0.586048 2.496524 1.079661 5.563474
2710 6.510644 -4.216304 -6.45864 -3.917598 5.737581 -4.269947 5.857151 -0.005969 6.072876 2.323683 1.786007 -2.065083 7.004791 0.62826
2713 -3.842422 -0.992481 8.743183 -5.454986 -6.813834 7.496236 0.271957 2.407538 -1.167895 8.084966 2.107704 8.860771 3.762964 0.461566
2730 -2.977807 5.003854 -8.373362 4.398081 -6.456683 -4.512381 7.363467 -2.328483 0.451237 1.866654 6.012568 -1.314881 8.639875 0.724449
2825 1.271638 -4.755478 -8.084072 6.062288 2.597399 -0.331346 6.6761 3.265486 -2.704067 2.675925 -4.788241 4.557191 -1.998624 5.927573
2869 -4.676387 -0.700189 8.271979 -8.389826 -0.45265 7.529489 1.209331 -0.870014 3.913695 3.970484 3.781172 2.963578 2.487913 -4.009544
2890 -9.59069 3.623594 3.515946 -5.263955 3.255299 -10.095998 0.787662 2.352602 2.987084 2.682813 -1.061076 -1.010578 7.537068 -0.927959
2929 1.350879 -4.045319 3.516538 -13.077292 7.813037 0.099371 1.856823 1.92722 6.327631 2.144935 -3.786979 -1.420209 0.78621 4.983773
2962 -1.546462 2.504284 6.917382 -5.518892 5.181852 -5.9115780000000004 1.5388 0.063373 6.981481 3.804598 1.071315 -0.121045 7.582854 1.116942
2973 5.418197 -6.199592 -7.350362 -8.791842 -4.772694 10.676137 7.734713 3.214256 1.028017 3.774444 3.077849 6.789548 1.717255 -5.809801
2983 -8.691268 8.637411 7.178412 -4.270616 -3.594129 -9.597369 1.534617 -0.072003 1.269633 7.209609 3.49278 3.746291 -3.276244 6.896805
2985 5.985316 -4.381228 -9.939955 3.360665 5.678928 -6.539249 6.784369 -0.798433 -7.891129 4.650142 1.472978 0.616204 7.312709 2.397862
3000 -6.070149 7.277019 8.357875 -6.405872 -3.69401 -5.366436 4.451319 2.644165 -1.335594 7.700607 0.246244 7.05596 7.099358 -0.341175
3085 -4.060975 2.27947 5.512502 -4.174982 -0.77992 -2.434935 3.318534 1.61661 5.736965 2.959385 5.54433 1.404926 7.183775 1.203166
3104 3.664521 -5.590425 4.395686 -8.787017 -2.30925 9.884856 0.581924 1.202103 0.610285 5.227625 1.731345 6.82789 0.940779 0.092267
3124 8.766855 -7.241248 -3.976854 -10.054215 -3.385768 9.457326 6.924353 0.892983 6.802078 -3.073617 -0.151064 9.03019 2.475246 -5.006749
3128 -5.378865 1.808701 -8.899075 6.852506 -5.764628 7.340396 9.074071 1.076223 -2.379024 1.449873 6.904993 -0.143716 -1.66817 1.315593
3151 7.655132 -3.852645 -7.746215 -4.578601 4.415886 -2.154721 6.128455 5.665954 -3.869945 7.012423 -2.175474 1.628444 -0.48782 7.688681
3160 -6.492668 -0.127983 5.9979 -6.4652 5.448189 -5.838981 5.092287 -2.372443 -0.83377 7.378832 -4.571469 2.802943 0.612197 7.485308
3164 -4.255105 -0.650275 -1.882522 4.478141 -6.239441 8.938 7.107496 -0.098654 1.948144 -1.991486 0.27491 7.308319 -1.652905 2.734337
3187 -4.744467 7.664699 8.774086 -4.454882 -4.460524 -3.608088 -1.136127 -0.959015 6.31009 -0.469089 7.304976 0.152896 9.255933 0.807665
3232 -9.669249 7.752429 -4.412558 8.226668 -5.295654 -1.726975 5.693826 0.457217 -4.52078 2.696193 6.295824 2.137595 -0.428725 7.284226
3249 -6.714711 4.503733 7.814985 -9.825348 -5.485886 -1.246884 2.33117 -0.837212 2.882171 5.901267 6.970172 0.981731 5.789802 0.202286
3262 8.644437 -6.791568 -4.828124 -6.313756 -3.877462 10.984224 6.573627 -0.340215 8.00727 0.106686 0.04528 6.112203 2.244599 -0.954819
3263 2.216072 -2.961265 2.991809 -6.852873 8.368926 -2.30137 3.511818 -2.945744 8.503283 3.463434 1.174334 -0.399236 1.105977 7.001038
3272 2.032043 -13.774397 3.016179 -2.232226 4.980659 1.848262 0.431812 -6.32674 -0.032644 4.899179 0.349452 2.781976 -1.461008 8.138729
3274 0.634576 1.717725 -13.974355 4.753825 -9.705158 8.339302 6.858929 0.682978 0.292106 -0.071418 0.801419 6.547249 1.478772 0.838026
3319 8.17835 -4.297302 -3.746729 -4.819709 8.004248 -3.681682 6.014053 2.908566 0.090148 7.088736 1.461096 0.405716 8.048735 -1.617107
3338 6.697977 -3.700546 -1.861327 -2.658491 1.358861 -2.667221 4.762147 7.79438 -4.274278 9.634313 -0.306132 3.103704 1.750995 7.545127
3347 -8.206267 7.902876 -7.044707 5.237155 -5.422576 -2.7500270000000002 4.856041 5.451603 -3.910251 1.782433 7.010786 0.87351 0.018308 5.009909
3393 -4.495421 6.766004 5.900923 -6.621663 -6.013017 -3.425003 -1.309296 3.351779 -4.658146 8.24715 7.64346 -1.667559 -0.552154 9.479219
3466 7.836895 -2.642648 -8.979478 -3.267582 -6.931581 9.720564 8.27315 1.495677 7.235631 1.379352 6.679943 2.340381 -1.166777 0.896827
3467 -3.755889 6.469219 4.272734 -8.906506 -7.177273 -1.193256 -2.913424 0.608024 7.378651 0.532569 1.561993 7.996321 -2.15328 8.843906
3534 1.685569 -0.522431 -10.506294 5.950917 -9.612595 5.292396 7.101604 2.030592 0.911817 -2.76045 1.18638 8.463936 0.124822 0.812236
3587 1.4878 -2.671485 -11.159068 4.131058 -6.065595 10.014995 4.08257 5.235106 -4.738921 2.096646 2.135248 8.523176 -0.767235 0.557774
3605 7.884353 -5.326522 -5.597136 -7.309948 -10.835161 10.277846 5.259459 5.849909 -4.557111 6.973492 2.858744 7.038547 -1.57712 0.745004
3609 -6.333643 8.660697 7.973115 -4.804711 -7.811062 -1.94081 2.421857 0.9311 4.341256 -0.150856 6.734435 6.372395 6.234945 -2.641336
3613 6.111922 -1.2758 -7.500325 -8.054805 8.079297 -5.312887 6.745949 2.182378 -4.480408 6.95613 -1.948246 -2.305794 1.446717 6.583371
3626 -7.349675 7.311276 -11.203142 5.462979 -1.171494 -5.107286 6.967227 4.874275 -4.297062 3.705019 5.514512 0.37977 0.338213 9.03236
3634 -2.905939 8.298002 7.583039 -8.77159 -10.219683 -5.362401 0.31602 -3.548369 2.178625 6.574779 7.145934 3.585739 6.131426 4.886006
3646 2.422886 -8.519335 -14.888656 6.605541 4.16342 7.788563 6.494665 6.331271 -7.800442 0.928484 -0.569842 1.915838 -1.661041 1.492797
3704 8.026101 -6.759597 -4.572209 -5.184952 8.235302 -2.635906 7.827419 0.510076 1.006585 6.498981 -0.46145 -0.108003 1.892421 6.23397
3789 -3.379556 1.018972 6.923126 -4.670853 6.669831 -4.906363 -1.56312 0.788675 2.095861 6.838565 4.499829 -5.167578 5.062266 4.010028
3819 3.435106 -2.763114 0.784158 -8.798408 -5.848138 6.658114 4.700955 2.151601 6.342372 -0.008647 6.53277 -0.114878 -5.700558 5.736864
3879 7.943419 -4.143499 -4.578721 -7.112542 8.230993 -4.898852 8.487913 -0.929128 9.448038 0.43329 -0.351648 -0.165607 1.392473 8.327998
3916 6.03263 -5.073025 -2.496809 -3.890758 -5.618146 8.734552 6.436115 0.715983 5.149517 0.631621 0.702852 6.370548 1.641962 0.262068
3930 2.546068 -3.852631 4.756378 -5.674671 -7.097944 10.44473 -2.048988 1.875173 2.078444 2.800356 -1.341504 5.49395 2.56936 1.307569
3964 -4.610461 6.683154 6.524087 -4.184344 -4.856565 -4.491904 0.964041 -1.750406 -1.295019 8.258403 7.31935 -1.10757 -2.032391 6.857721
3983 -7.974324 6.584612 4.176854 -4.587948 -2.335361 0.052081 0.075474 4.575037 1.248932 -2.781214 7.786586 0.703964 2.142135 7.293477
3988 -1.54462 -4.089148 8.14658 -4.520798 0.570577 8.647429 2.689956 1.451375 6.804828 0.291468 1.764174 -2.479774 -0.679741 -0.518052
3998 1.899434 -1.492053 -0.524171 -10.367825 -2.3013 9.422184 0.141411 3.997816 -1.167058 8.069734 2.685609 -0.220132 -1.562673 0.289899
4046 4.238595 -2.559573 -10.053326 1.605302 8.942482 -4.340544 7.469361 2.593387 -0.32139 0.886383 -2.37667 -0.503538 -0.15482 7.994835
4076 -5.919164 6.037045 3.120991 -0.727902 -4.43503 -5.440427 1.62278 0.405546 4.894637 1.573265 6.151775 1.394075 3.731745 6.137728
4142 -3.163258 6.594159 5.959798 -2.843926 -3.050186 -6.788744 1.620692 -0.405688 6.428563 0.609189 7.476398 -0.018774 8.013061 1.9746
4153 -2.972027 -0.057427 7.501131 -4.12165 -4.465649 8.504531 -2.450094 0.51086 7.192559 -0.146138 2.42764 7.692476 1.331792 1.424495
4196 6.798593 -9.209881 -6.69138 -7.288879 5.6543 1.895128 6.56855 5.451257 8.614422 2.075992 0.146815 -1.757007 5.82702 1.139629
4210 1.391686 0.297726 6.628743 -9.320021 5.937321 -3.81088 2.839078 -2.382815 8.349791 -1.137812 0.091442 0.373772 -0.712657 7.638674
4225 9.558525 -2.96959 -8.786666 -5.398934 7.069511 -1.378664 5.796272 1.577666 5.957887 -1.420421 -1.748715 1.096563 9.469689 1.146315
4239 3.264418 -4.104239 2.652571 -8.970071 6.714041 -5.347494 3.723513 0.500685 6.822659 -0.683095 -7.269105 0.627969 -1.027002 6.785514
4261 -3.555078 0.570381 7.514694 -9.31045 -3.391833 12.011356 1.688541 1.782451 6.085389 0.561888 -0.688894 7.22292 -1.179434 -0.099283
4271 -2.013843 5.984239 -7.608624 7.543152 -7.485715 2.154157 8.237551 2.201847 -7.928948 -0.499837 2.203665 5.078942 6.254625 -1.25931
4276 -6.653957 6.630048 7.041744 -4.655057 -9.793392 -3.716266 0.423518 -1.030083 7.177403 -2.413034 3.338841 7.138698 8.547585 1.080849
4321 2.161577 -4.856581 -10.484368 0.896093 -6.780235 10.347273 5.511619 7.108408 -4.262571 0.799228 -0.690006 6.652904 3.545268 -6.496128
4332 -3.898736 6.706797 -9.74606 1.192412 -4.864381 -0.61708 8.237883 -1.138403 -3.813495 4.34981 6.44159 -0.035882 7.725449 -4.597422
4341 -3.189771 0.841846 -6.028416 7.7481 4.062464 -1.829806 9.851503 1.548411 -1.114349 0.942849 3.561765 -7.626698 7.072631 -2.929337
4409 7.977364 -10.892357 -1.188224 -9.379488 7.089941 1.206853 7.823303 0.144113 0.958959 7.405236 -0.822576 0.732717 -1.637354 7.208703
